timestamp,building,energy_kwh,temperature_c,occupancy,ac_units,equipment_count,day_of_week,hour
2026-01-04 23:00:00,Computer Lab,16.63,21.06,4,5,45,6,23
2026-01-04 23:00:00,Library,7.95,20.58,5,3,15,6,23
2026-01-04 23:00:00,Hostel A,18.12,20.27,35,8,10,6,23
2026-01-05 00:00:00,Academic Block,21.22,18.46,5,6,20,0,0
2026-01-05 00:00:00,Computer Lab,17.71,22.07,4,5,45,0,0
2026-01-05 00:00:00,Library,12.65,20.31,5,3,15,0,0
2026-01-05 00:00:00,Hostel A,19.25,20.01,35,8,10,0,0
2026-01-05 01:00:00,Academic Block,19.3,18.86,5,6,20,0,1
2026-01-05 01:00:00,Computer Lab,13.72,20.24,4,5,45,0,1
2026-01-05 01:00:00,Library,10.51,20.11,5,3,15,0,1
2026-01-05 01:00:00,Hostel A,20.29,22.33,35,8,10,0,1
2026-01-05 02:00:00,Academic Block,19.07,20.68,5,6,20,0,2
2026-01-05 02:00:00,Computer Lab,15.37,20.72,4,5,45,0,2
2026-01-05 02:00:00,Library,10.4,19.37,5,3,15,0,2
2026-01-05 02:00:00,Hostel A,17.07,19.77,35,8,10,0,2
2026-01-05 03:00:00,Academic Block,19.29,22.08,5,6,20,0,3
2026-01-05 03:00:00,Computer Lab,15.49,19.32,4,5,45,0,3
2026-01-05 03:00:00,Library,12.21,22.66,5,3,15,0,3
2026-01-05 03:00:00,Hostel A,19.01,22.7,35,8,10,0,3
2026-01-05 04:00:00,Academic Block,17.07,21.49,5,6,20,0,4
2026-01-05 04:00:00,Computer Lab,16.24,22.91,4,5,45,0,4
2026-01-05 04:00:00,Library,12.27,24.04,5,3,15,0,4
2026-01-05 04:00:00,Hostel A,17.08,22.34,35,8,10,0,4
2026-01-05 05:00:00,Academic Block,19.03,23.32,5,6,20,0,5
2026-01-05 05:00:00,Computer Lab,14.8,23.46,4,5,45,0,5
2026-01-05 05:00:00,Library,9.87,24.01,5,3,15,0,5
2026-01-05 05:00:00,Hostel A,19.42,22.95,35,8,10,0,5
2026-01-05 06:00:00,Academic Block,19.07,24.52,5,6,20,0,6
2026-01-05 06:00:00,Computer Lab,13.96,25.33,4,5,45,0,6
2026-01-05 06:00:00,Library,12.78,24.42,5,3,15,0,6
2026-01-05 06:00:00,Hostel A,19.38,23.61,80,8,10,0,6
2026-01-05 07:00:00,Academic Block,18.74,24.06,5,6,20,0,7
2026-01-05 07:00:00,Computer Lab,15.96,26.33,4,5,45,0,7
2026-01-05 07:00:00,Library,9.86,27.75,5,3,15,0,7
2026-01-05 07:00:00,Hostel A,25.97,26.77,80,8,10,0,7
2026-01-05 08:00:00,Academic Block,21.54,26.15,45,6,20,0,8
2026-01-05 08:00:00,Computer Lab,15.16,26.6,4,5,45,0,8
2026-01-05 08:00:00,Library,14.43,27.11,5,3,15,0,8
2026-01-05 08:00:00,Hostel A,34.81,29.7,80,8,10,0,8
2026-01-05 09:00:00,Academic Block,36.73,30.82,45,6,20,0,9
2026-01-05 09:00:00,Computer Lab,31.28,30.64,40,5,45,0,9
2026-01-05 09:00:00,Library,18.32,28.69,25,3,15,0,9
2026-01-05 09:00:00,Hostel A,44.1,32.35,35,8,10,0,9
2026-01-05 10:00:00,Academic Block,29.94,28.48,45,6,20,0,10
2026-01-05 10:00:00,Computer Lab,25.19,28.9,40,5,45,0,10
2026-01-05 10:00:00,Library,22.05,30.42,25,3,15,0,10
2026-01-05 10:00:00,Hostel A,31.56,29.66,35,8,10,0,10
2026-01-05 11:00:00,Academic Block,35.25,30.23,45,6,20,0,11
2026-01-05 11:00:00,Computer Lab,22.54,27.51,40,5,45,0,11
2026-01-05 11:00:00,Library,15.51,28.65,25,3,15,0,11
2026-01-05 11:00:00,Hostel A,32.07,29.76,35,8,10,0,11
2026-01-05 12:00:00,Academic Block,32.13,29.17,45,6,20,0,12
2026-01-05 12:00:00,Computer Lab,23.72,28.39,40,5,45,0,12
2026-01-05 12:00:00,Library,19.19,29.3,25,3,15,0,12
2026-01-05 12:00:00,Hostel A,32.84,30.33,35,8,10,0,12
2026-01-05 13:00:00,Academic Block,36.34,30.7,45,6,20,0,13
2026-01-05 13:00:00,Computer Lab,18.77,27.56,40,5,45,0,13
2026-01-05 13:00:00,Library,20.19,29.81,25,3,15,0,13
2026-01-05 13:00:00,Hostel A,31.67,29.71,35,8,10,0,13
2026-01-05 14:00:00,Academic Block,33.82,29.6,45,6,20,0,14
2026-01-05 14:00:00,Computer Lab,21.33,28.0,40,5,45,0,14
2026-01-05 14:00:00,Library,16.55,28.02,25,3,15,0,14
2026-01-05 14:00:00,Hostel A,35.76,30.82,35,8,10,0,14
2026-01-05 15:00:00,Academic Block,19.34,25.53,45,6,20,0,15
2026-01-05 15:00:00,Computer Lab,20.8,27.54,40,5,45,0,15
2026-01-05 15:00:00,Library,16.24,28.05,25,3,15,0,15
2026-01-05 15:00:00,Hostel A,26.8,28.16,35,8,10,0,15
2026-01-05 16:00:00,Academic Block,21.57,26.69,45,6,20,0,16
2026-01-05 16:00:00,Computer Lab,21.03,28.07,40,5,45,0,16
2026-01-05 16:00:00,Library,16.15,27.97,25,3,15,0,16
2026-01-05 16:00:00,Hostel A,24.09,27.32,35,8,10,0,16
2026-01-05 17:00:00,Academic Block,24.99,25.55,45,6,20,0,17
2026-01-05 17:00:00,Computer Lab,16.67,26.02,40,5,45,0,17
2026-01-05 17:00:00,Library,11.14,26.38,25,3,15,0,17
2026-01-05 17:00:00,Hostel A,19.55,25.39,35,8,10,0,17
2026-01-05 18:00:00,Academic Block,18.33,25.67,12,6,20,0,18
2026-01-05 18:00:00,Computer Lab,17.67,26.18,4,5,45,0,18
2026-01-05 18:00:00,Library,14.03,26.72,25,3,15,0,18
2026-01-05 18:00:00,Hostel A,20.62,26.64,80,8,10,0,18
2026-01-05 19:00:00,Academic Block,17.96,23.32,12,6,20,0,19
2026-01-05 19:00:00,Computer Lab,14.81,23.85,4,5,45,0,19
2026-01-05 19:00:00,Library,15.05,23.51,25,3,15,0,19
2026-01-05 19:00:00,Hostel A,23.17,23.5,80,8,10,0,19
2026-01-05 20:00:00,Academic Block,19.37,22.22,12,6,20,0,20
2026-01-05 20:00:00,Computer Lab,16.34,22.51,4,5,45,0,20
2026-01-05 20:00:00,Library,14.7,23.9,25,3,15,0,20
2026-01-05 20:00:00,Hostel A,23.43,22.87,80,8,10,0,20
2026-01-05 21:00:00,Academic Block,19.13,20.08,12,6,20,0,21
2026-01-05 21:00:00,Computer Lab,16.97,22.59,4,5,45,0,21
2026-01-05 21:00:00,Library,11.95,21.72,5,3,15,0,21
2026-01-05 21:00:00,Hostel A,24.35,22.05,80,8,10,0,21
2026-01-05 22:00:00,Academic Block,18.17,21.02,5,6,20,0,22
2026-01-05 22:00:00,Computer Lab,11.27,21.07,4,5,45,0,22
2026-01-05 22:00:00,Library,5.15,21.13,5,3,15,0,22
2026-01-05 22:00:00,Hostel A,23.23,18.6,80,8,10,0,22
2026-01-05 23:00:00,Academic Block,16.96,20.74,5,6,20,0,23
2026-01-05 23:00:00,Computer Lab,17.73,19.32,4,5,45,0,23
2026-01-05 23:00:00,Library,13.99,19.59,5,3,15,0,23
2026-01-05 23:00:00,Hostel A,19.56,20.17,35,8,10,0,23
2026-01-06 00:00:00,Academic Block,18.9,21.94,5,6,20,1,0
2026-01-06 00:00:00,Computer Lab,15.51,18.8,4,5,45,1,0
2026-01-06 00:00:00,Library,8.58,19.96,5,3,15,1,0
2026-01-06 00:00:00,Hostel A,17.84,19.69,35,8,10,1,0
2026-01-06 01:00:00,Academic Block,18.75,21.28,5,6,20,1,1
2026-01-06 01:00:00,Computer Lab,15.51,19.83,4,5,45,1,1
2026-01-06 01:00:00,Library,11.55,20.44,5,3,15,1,1
2026-01-06 01:00:00,Hostel A,17.39,18.97,35,8,10,1,1
2026-01-06 02:00:00,Academic Block,18.08,22.0,5,6,20,1,2
2026-01-06 02:00:00,Computer Lab,16.34,18.97,4,5,45,1,2
2026-01-06 02:00:00,Library,8.33,21.23,5,3,15,1,2
2026-01-06 02:00:00,Hostel A,20.05,20.95,35,8,10,1,2
2026-01-06 03:00:00,Academic Block,19.65,21.91,5,6,20,1,3
2026-01-06 03:00:00,Computer Lab,16.17,19.78,4,5,45,1,3
2026-01-06 03:00:00,Library,9.9,21.1,5,3,15,1,3
2026-01-06 03:00:00,Hostel A,21.17,22.51,35,8,10,1,3
2026-01-06 04:00:00,Academic Block,20.67,24.65,5,6,20,1,4
2026-01-06 04:00:00,Computer Lab,16.2,22.37,4,5,45,1,4
2026-01-06 04:00:00,Library,10.81,23.42,5,3,15,1,4
2026-01-06 04:00:00,Hostel A,20.19,22.66,35,8,10,1,4
2026-01-06 05:00:00,Academic Block,17.61,23.63,5,6,20,1,5
2026-01-06 05:00:00,Computer Lab,16.62,23.21,4,5,45,1,5
2026-01-06 05:00:00,Library,11.14,23.71,5,3,15,1,5
2026-01-06 05:00:00,Hostel A,18.39,24.51,35,8,10,1,5
2026-01-06 06:00:00,Academic Block,19.27,25.91,5,6,20,1,6
2026-01-06 06:00:00,Computer Lab,17.83,23.52,4,5,45,1,6
2026-01-06 06:00:00,Library,8.14,24.4,5,3,15,1,6
2026-01-06 06:00:00,Hostel A,21.02,23.75,80,8,10,1,6
2026-01-06 07:00:00,Academic Block,18.79,26.36,5,6,20,1,7
2026-01-06 07:00:00,Computer Lab,16.6,25.89,4,5,45,1,7
2026-01-06 07:00:00,Library,12.08,26.7,5,3,15,1,7
2026-01-06 07:00:00,Hostel A,24.57,26.79,80,8,10,1,7
2026-01-06 08:00:00,Academic Block,21.35,24.97,45,6,20,1,8
2026-01-06 08:00:00,Computer Lab,15.72,24.88,4,5,45,1,8
2026-01-06 08:00:00,Library,14.8,27.49,5,3,15,1,8
2026-01-06 08:00:00,Hostel A,32.34,28.93,80,8,10,1,8
2026-01-06 09:00:00,Academic Block,27.3,27.94,45,6,20,1,9
2026-01-06 09:00:00,Computer Lab,22.79,27.9,40,5,45,1,9
2026-01-06 09:00:00,Library,19.45,29.72,25,3,15,1,9
2026-01-06 09:00:00,Hostel A,31.88,29.5,35,8,10,1,9
2026-01-06 10:00:00,Academic Block,28.91,28.18,45,6,20,1,10
2026-01-06 10:00:00,Computer Lab,30.08,30.17,40,5,45,1,10
2026-01-06 10:00:00,Library,15.8,28.42,25,3,15,1,10
2026-01-06 10:00:00,Hostel A,28.24,28.68,35,8,10,1,10
2026-01-06 11:00:00,Academic Block,29.85,28.68,45,6,20,1,11
2026-01-06 11:00:00,Computer Lab,23.86,28.34,40,5,45,1,11
2026-01-06 11:00:00,Library,24.55,29.96,25,3,15,1,11
2026-01-06 11:00:00,Hostel A,27.5,28.18,35,8,10,1,11
2026-01-06 12:00:00,Academic Block,35.05,30.18,45,6,20,1,12
2026-01-06 12:00:00,Computer Lab,30.51,30.14,40,5,45,1,12
2026-01-06 12:00:00,Library,22.7,29.82,25,3,15,1,12
2026-01-06 12:00:00,Hostel A,32.35,29.45,35,8,10,1,12
2026-01-06 13:00:00,Academic Block,30.41,29.06,45,6,20,1,13
2026-01-06 13:00:00,Computer Lab,25.49,28.54,40,5,45,1,13
2026-01-06 13:00:00,Library,24.69,31.56,25,3,15,1,13
2026-01-06 13:00:00,Hostel A,29.57,29.59,35,8,10,1,13
2026-01-06 14:00:00,Academic Block,28.1,29.05,45,6,20,1,14
2026-01-06 14:00:00,Computer Lab,24.18,28.23,40,5,45,1,14
2026-01-06 14:00:00,Library,27.43,30.91,25,3,15,1,14
2026-01-06 14:00:00,Hostel A,29.33,28.63,35,8,10,1,14
2026-01-06 15:00:00,Academic Block,29.47,28.83,45,6,20,1,15
2026-01-06 15:00:00,Computer Lab,26.52,29.05,40,5,45,1,15
2026-01-06 15:00:00,Library,17.1,28.67,25,3,15,1,15
2026-01-06 15:00:00,Hostel A,17.84,26.86,35,8,10,1,15
2026-01-06 16:00:00,Academic Block,27.38,28.28,45,6,20,1,16
2026-01-06 16:00:00,Computer Lab,19.66,26.78,40,5,45,1,16
2026-01-06 16:00:00,Library,17.46,28.45,25,3,15,1,16
2026-01-06 16:00:00,Hostel A,21.79,26.71,35,8,10,1,16
2026-01-06 17:00:00,Academic Block,28.2,28.19,45,6,20,1,17
2026-01-06 17:00:00,Computer Lab,23.27,27.46,40,5,45,1,17
2026-01-06 17:00:00,Library,16.14,27.65,25,3,15,1,17
2026-01-06 17:00:00,Hostel A,21.18,27.01,35,8,10,1,17
2026-01-06 18:00:00,Academic Block,20.31,23.68,12,6,20,1,18
2026-01-06 18:00:00,Computer Lab,14.48,23.37,4,5,45,1,18
2026-01-06 18:00:00,Library,14.28,26.56,25,3,15,1,18
2026-01-06 18:00:00,Hostel A,23.24,26.78,80,8,10,1,18
2026-01-06 19:00:00,Academic Block,18.9,22.32,12,6,20,1,19
2026-01-06 19:00:00,Computer Lab,15.79,23.83,4,5,45,1,19
2026-01-06 19:00:00,Library,11.68,25.07,25,3,15,1,19
2026-01-06 19:00:00,Hostel A,21.07,24.13,80,8,10,1,19
2026-01-06 20:00:00,Academic Block,19.26,23.04,12,6,20,1,20
2026-01-06 20:00:00,Computer Lab,15.32,21.6,4,5,45,1,20
2026-01-06 20:00:00,Library,11.82,22.28,25,3,15,1,20
2026-01-06 20:00:00,Hostel A,22.4,24.63,80,8,10,1,20
2026-01-06 21:00:00,Academic Block,16.11,21.17,12,6,20,1,21
2026-01-06 21:00:00,Computer Lab,15.28,20.39,4,5,45,1,21
2026-01-06 21:00:00,Library,12.7,20.64,5,3,15,1,21
2026-01-06 21:00:00,Hostel A,24.48,21.27,80,8,10,1,21
2026-01-06 22:00:00,Academic Block,18.76,20.74,5,6,20,1,22
2026-01-06 22:00:00,Computer Lab,15.68,20.56,4,5,45,1,22
2026-01-06 22:00:00,Library,7.15,22.73,5,3,15,1,22
2026-01-06 22:00:00,Hostel A,21.74,18.27,80,8,10,1,22
2026-01-06 23:00:00,Academic Block,19.74,20.19,5,6,20,1,23
2026-01-06 23:00:00,Computer Lab,15.09,20.74,4,5,45,1,23
2026-01-06 23:00:00,Library,12.17,21.39,5,3,15,1,23
2026-01-06 23:00:00,Hostel A,20.39,20.39,35,8,10,1,23
2026-01-07 00:00:00,Academic Block,17.86,20.33,5,6,20,2,0
2026-01-07 00:00:00,Computer Lab,15.84,20.84,4,5,45,2,0
2026-01-07 00:00:00,Library,12.83,20.0,5,3,15,2,0
2026-01-07 00:00:00,Hostel A,16.82,17.06,35,8,10,2,0
2026-01-07 01:00:00,Academic Block,18.16,18.75,5,6,20,2,1
2026-01-07 01:00:00,Computer Lab,13.41,19.86,4,5,45,2,1
2026-01-07 01:00:00,Library,9.33,18.99,5,3,15,2,1
2026-01-07 01:00:00,Hostel A,21.65,23.12,35,8,10,2,1
2026-01-07 02:00:00,Academic Block,18.15,20.18,5,6,20,2,2
2026-01-07 02:00:00,Computer Lab,12.81,19.29,4,5,45,2,2
2026-01-07 02:00:00,Library,9.13,20.53,5,3,15,2,2
2026-01-07 02:00:00,Hostel A,16.55,20.57,35,8,10,2,2
2026-01-07 03:00:00,Academic Block,18.92,20.55,5,6,20,2,3
2026-01-07 03:00:00,Computer Lab,16.3,21.9,4,5,45,2,3
2026-01-07 03:00:00,Library,11.91,19.88,5,3,15,2,3
2026-01-07 03:00:00,Hostel A,19.9,20.5,35,8,10,2,3
2026-01-07 04:00:00,Academic Block,16.64,22.49,5,6,20,2,4
2026-01-07 04:00:00,Computer Lab,16.22,22.12,4,5,45,2,4
2026-01-07 04:00:00,Library,10.41,23.24,5,3,15,2,4
2026-01-07 04:00:00,Hostel A,20.46,24.34,35,8,10,2,4
2026-01-07 05:00:00,Academic Block,19.83,23.4,5,6,20,2,5
2026-01-07 05:00:00,Computer Lab,18.65,26.03,4,5,45,2,5
2026-01-07 05:00:00,Library,9.24,22.23,5,3,15,2,5
2026-01-07 05:00:00,Hostel A,17.36,25.49,35,8,10,2,5
2026-01-07 06:00:00,Academic Block,17.97,23.41,5,6,20,2,6
2026-01-07 06:00:00,Computer Lab,15.52,25.5,4,5,45,2,6
2026-01-07 06:00:00,Library,9.61,24.22,5,3,15,2,6
2026-01-07 06:00:00,Hostel A,21.23,24.15,80,8,10,2,6
2026-01-07 07:00:00,Academic Block,27.66,29.03,5,6,20,2,7
2026-01-07 07:00:00,Computer Lab,17.46,27.36,4,5,45,2,7
2026-01-07 07:00:00,Library,9.65,26.07,5,3,15,2,7
2026-01-07 07:00:00,Hostel A,20.48,23.11,80,8,10,2,7
2026-01-07 08:00:00,Academic Block,18.53,25.33,45,6,20,2,8
2026-01-07 08:00:00,Computer Lab,17.75,26.07,4,5,45,2,8
2026-01-07 08:00:00,Library,15.06,27.45,5,3,15,2,8
2026-01-07 08:00:00,Hostel A,29.3,27.99,80,8,10,2,8
2026-01-07 09:00:00,Academic Block,25.68,27.45,45,6,20,2,9
2026-01-07 09:00:00,Computer Lab,26.68,29.41,40,5,45,2,9
2026-01-07 09:00:00,Library,19.88,29.21,25,3,15,2,9
2026-01-07 09:00:00,Hostel A,22.35,27.88,35,8,10,2,9
2026-01-07 10:00:00,Academic Block,26.61,27.91,45,6,20,2,10
2026-01-07 10:00:00,Computer Lab,27.34,29.72,40,5,45,2,10
2026-01-07 10:00:00,Library,20.27,29.36,25,3,15,2,10
2026-01-07 10:00:00,Hostel A,35.58,30.07,35,8,10,2,10
2026-01-07 11:00:00,Academic Block,37.07,31.36,45,6,20,2,11
2026-01-07 11:00:00,Computer Lab,34.43,31.85,40,5,45,2,11
2026-01-07 11:00:00,Library,23.73,31.08,25,3,15,2,11
2026-01-07 11:00:00,Hostel A,27.45,29.34,35,8,10,2,11
2026-01-07 12:00:00,Academic Block,30.74,29.79,45,6,20,2,12
2026-01-07 12:00:00,Computer Lab,35.33,31.16,40,5,45,2,12
2026-01-07 12:00:00,Library,19.09,29.04,25,3,15,2,12
2026-01-07 12:00:00,Hostel A,28.35,29.13,35,8,10,2,12
2026-01-07 13:00:00,Academic Block,36.4,30.76,45,6,20,2,13
2026-01-07 13:00:00,Computer Lab,34.72,31.92,40,5,45,2,13
2026-01-07 13:00:00,Library,23.64,31.03,25,3,15,2,13
2026-01-07 13:00:00,Hostel A,35.57,30.78,35,8,10,2,13
2026-01-07 14:00:00,Academic Block,31.07,29.27,45,6,20,2,14
2026-01-07 14:00:00,Computer Lab,25.12,28.33,40,5,45,2,14
2026-01-07 14:00:00,Library,22.14,30.11,25,3,15,2,14
2026-01-07 14:00:00,Hostel A,40.06,31.17,35,8,10,2,14
2026-01-07 15:00:00,Academic Block,27.66,28.09,45,6,20,2,15
2026-01-07 15:00:00,Computer Lab,22.46,27.79,40,5,45,2,15
2026-01-07 15:00:00,Library,18.05,27.82,25,3,15,2,15
2026-01-07 15:00:00,Hostel A,28.31,28.97,35,8,10,2,15
2026-01-07 16:00:00,Academic Block,26.81,28.93,45,6,20,2,16
2026-01-07 16:00:00,Computer Lab,19.74,25.08,40,5,45,2,16
2026-01-07 16:00:00,Library,15.4,27.57,25,3,15,2,16
2026-01-07 16:00:00,Hostel A,18.92,25.91,35,8,10,2,16
2026-01-07 17:00:00,Academic Block,30.48,28.7,45,6,20,2,17
2026-01-07 17:00:00,Computer Lab,18.59,26.5,40,5,45,2,17
2026-01-07 17:00:00,Library,9.03,25.82,25,3,15,2,17
2026-01-07 17:00:00,Hostel A,21.06,26.6,35,8,10,2,17
2026-01-07 18:00:00,Academic Block,18.27,23.11,12,6,20,2,18
2026-01-07 18:00:00,Computer Lab,14.22,23.61,4,5,45,2,18
2026-01-07 18:00:00,Library,9.1,25.06,25,3,15,2,18
2026-01-07 18:00:00,Hostel A,23.68,25.74,80,8,10,2,18
2026-01-07 19:00:00,Academic Block,15.54,23.4,12,6,20,2,19
2026-01-07 19:00:00,Computer Lab,17.52,22.51,4,5,45,2,19
2026-01-07 19:00:00,Library,11.7,20.37,25,3,15,2,19
2026-01-07 19:00:00,Hostel A,23.76,22.29,80,8,10,2,19
2026-01-07 20:00:00,Academic Block,19.87,21.69,12,6,20,2,20
2026-01-07 20:00:00,Computer Lab,18.42,23.18,4,5,45,2,20
2026-01-07 20:00:00,Library,12.79,22.26,25,3,15,2,20
2026-01-07 20:00:00,Hostel A,24.34,20.72,80,8,10,2,20
2026-01-07 21:00:00,Academic Block,18.42,20.55,12,6,20,2,21
2026-01-07 21:00:00,Computer Lab,13.33,21.44,4,5,45,2,21
2026-01-07 21:00:00,Library,12.08,21.74,5,3,15,2,21
2026-01-07 21:00:00,Hostel A,20.17,21.82,80,8,10,2,21
2026-01-07 22:00:00,Academic Block,19.81,20.52,5,6,20,2,22
2026-01-07 22:00:00,Computer Lab,14.06,18.42,4,5,45,2,22
2026-01-07 22:00:00,Library,11.03,21.72,5,3,15,2,22
2026-01-07 22:00:00,Hostel A,25.34,21.16,80,8,10,2,22
2026-01-07 23:00:00,Academic Block,19.69,20.73,5,6,20,2,23
2026-01-07 23:00:00,Computer Lab,15.35,23.42,4,5,45,2,23
2026-01-07 23:00:00,Library,11.27,19.21,5,3,15,2,23
2026-01-07 23:00:00,Hostel A,18.16,20.7,35,8,10,2,23
2026-01-08 00:00:00,Academic Block,22.16,18.76,5,6,20,3,0
2026-01-08 00:00:00,Computer Lab,14.57,20.39,4,5,45,3,0
2026-01-08 00:00:00,Library,10.46,21.1,5,3,15,3,0
2026-01-08 00:00:00,Hostel A,19.79,19.7,35,8,10,3,0
2026-01-08 01:00:00,Academic Block,19.23,18.62,5,6,20,3,1
2026-01-08 01:00:00,Computer Lab,16.37,22.47,4,5,45,3,1
2026-01-08 01:00:00,Library,9.86,19.72,5,3,15,3,1
2026-01-08 01:00:00,Hostel A,18.57,19.68,35,8,10,3,1
2026-01-08 02:00:00,Academic Block,20.07,20.22,5,6,20,3,2
2026-01-08 02:00:00,Computer Lab,16.96,18.59,4,5,45,3,2
2026-01-08 02:00:00,Library,11.19,20.21,5,3,15,3,2
2026-01-08 02:00:00,Hostel A,20.94,19.32,35,8,10,3,2
2026-01-08 03:00:00,Academic Block,20.14,22.96,5,6,20,3,3
2026-01-08 03:00:00,Computer Lab,16.91,19.65,4,5,45,3,3
2026-01-08 03:00:00,Library,8.22,21.95,5,3,15,3,3
2026-01-08 03:00:00,Hostel A,19.5,21.44,35,8,10,3,3
2026-01-08 04:00:00,Academic Block,18.97,23.17,5,6,20,3,4
2026-01-08 04:00:00,Computer Lab,17.88,22.85,4,5,45,3,4
2026-01-08 04:00:00,Library,6.32,23.97,5,3,15,3,4
2026-01-08 04:00:00,Hostel A,18.7,22.12,35,8,10,3,4
2026-01-08 05:00:00,Academic Block,18.84,21.6,5,6,20,3,5
2026-01-08 05:00:00,Computer Lab,14.04,25.2,4,5,45,3,5
2026-01-08 05:00:00,Library,9.25,24.11,5,3,15,3,5
2026-01-08 05:00:00,Hostel A,21.17,22.9,35,8,10,3,5
2026-01-08 06:00:00,Academic Block,19.39,24.35,5,6,20,3,6
2026-01-08 06:00:00,Computer Lab,18.46,22.75,4,5,45,3,6
2026-01-08 06:00:00,Library,10.35,25.72,5,3,15,3,6
2026-01-08 06:00:00,Hostel A,20.44,25.69,80,8,10,3,6
2026-01-08 07:00:00,Academic Block,22.11,27.71,5,6,20,3,7
2026-01-08 07:00:00,Computer Lab,15.0,26.05,4,5,45,3,7
2026-01-08 07:00:00,Library,11.67,25.6,5,3,15,3,7
2026-01-08 07:00:00,Hostel A,24.37,26.6,80,8,10,3,7
2026-01-08 08:00:00,Academic Block,25.78,27.49,45,6,20,3,8
2026-01-08 08:00:00,Computer Lab,20.41,27.0,4,5,45,3,8
2026-01-08 08:00:00,Library,12.52,25.62,5,3,15,3,8
2026-01-08 08:00:00,Hostel A,31.67,29.14,80,8,10,3,8
2026-01-08 09:00:00,Academic Block,39.53,31.21,45,6,20,3,9
2026-01-08 09:00:00,Computer Lab,28.5,29.7,40,5,45,3,9
2026-01-08 09:00:00,Library,16.43,28.27,25,3,15,3,9
2026-01-08 09:00:00,Hostel A,30.87,29.0,35,8,10,3,9
2026-01-08 10:00:00,Academic Block,30.85,29.55,45,6,20,3,10
2026-01-08 10:00:00,Computer Lab,31.79,30.32,40,5,45,3,10
2026-01-08 10:00:00,Library,22.38,30.12,25,3,15,3,10
2026-01-08 10:00:00,Hostel A,27.38,29.01,35,8,10,3,10
2026-01-08 11:00:00,Academic Block,27.1,28.79,45,6,20,3,11
2026-01-08 11:00:00,Computer Lab,29.63,30.11,40,5,45,3,11
2026-01-08 11:00:00,Library,14.83,29.3,25,3,15,3,11
2026-01-08 11:00:00,Hostel A,27.63,28.33,35,8,10,3,11
2026-01-08 12:00:00,Academic Block,31.55,29.2,45,6,20,3,12
2026-01-08 12:00:00,Computer Lab,26.3,28.33,40,5,45,3,12
2026-01-08 12:00:00,Library,20.99,29.83,25,3,15,3,12
2026-01-08 12:00:00,Hostel A,46.95,32.79,35,8,10,3,12
2026-01-08 13:00:00,Academic Block,31.03,29.46,45,6,20,3,13
2026-01-08 13:00:00,Computer Lab,28.4,29.44,40,5,45,3,13
2026-01-08 13:00:00,Library,19.66,29.7,25,3,15,3,13
2026-01-08 13:00:00,Hostel A,39.46,31.59,35,8,10,3,13
2026-01-08 14:00:00,Academic Block,41.25,32.09,45,6,20,3,14
2026-01-08 14:00:00,Computer Lab,34.57,31.47,40,5,45,3,14
2026-01-08 14:00:00,Library,21.08,30.49,25,3,15,3,14
2026-01-08 14:00:00,Hostel A,26.52,28.31,35,8,10,3,14
2026-01-08 15:00:00,Academic Block,32.89,29.72,45,6,20,3,15
2026-01-08 15:00:00,Computer Lab,17.9,26.99,40,5,45,3,15
2026-01-08 15:00:00,Library,10.73,26.82,25,3,15,3,15
2026-01-08 15:00:00,Hostel A,29.04,28.67,35,8,10,3,15
2026-01-08 16:00:00,Academic Block,21.6,27.48,45,6,20,3,16
2026-01-08 16:00:00,Computer Lab,20.56,27.27,40,5,45,3,16
2026-01-08 16:00:00,Library,18.83,30.02,25,3,15,3,16
2026-01-08 16:00:00,Hostel A,23.04,27.03,35,8,10,3,16
2026-01-08 17:00:00,Academic Block,23.91,26.83,45,6,20,3,17
2026-01-08 17:00:00,Computer Lab,19.65,26.43,40,5,45,3,17
2026-01-08 17:00:00,Library,12.97,27.23,25,3,15,3,17
2026-01-08 17:00:00,Hostel A,19.75,27.35,35,8,10,3,17
2026-01-08 18:00:00,Academic Block,19.53,25.39,12,6,20,3,18
2026-01-08 18:00:00,Computer Lab,15.64,24.26,4,5,45,3,18
2026-01-08 18:00:00,Library,10.62,24.25,25,3,15,3,18
2026-01-08 18:00:00,Hostel A,20.89,24.58,80,8,10,3,18
2026-01-08 19:00:00,Academic Block,17.53,24.09,12,6,20,3,19
2026-01-08 19:00:00,Computer Lab,13.9,24.56,4,5,45,3,19
2026-01-08 19:00:00,Library,11.29,23.03,25,3,15,3,19
2026-01-08 19:00:00,Hostel A,23.05,25.3,80,8,10,3,19
2026-01-08 20:00:00,Academic Block,20.01,22.25,12,6,20,3,20
2026-01-08 20:00:00,Computer Lab,15.61,19.97,4,5,45,3,20
2026-01-08 20:00:00,Library,12.42,24.9,25,3,15,3,20
2026-01-08 20:00:00,Hostel A,23.37,22.58,80,8,10,3,20
2026-01-08 21:00:00,Academic Block,16.26,22.54,12,6,20,3,21
2026-01-08 21:00:00,Computer Lab,15.99,19.45,4,5,45,3,21
2026-01-08 21:00:00,Library,12.59,20.61,5,3,15,3,21
2026-01-08 21:00:00,Hostel A,19.65,21.09,80,8,10,3,21
2026-01-08 22:00:00,Academic Block,14.58,19.15,5,6,20,3,22
2026-01-08 22:00:00,Computer Lab,15.39,20.39,4,5,45,3,22
2026-01-08 22:00:00,Library,12.24,20.16,5,3,15,3,22
